date,intensity_factor,signal_score,signal_text
2023-02-22,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-02-23,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-02-24,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-02-27,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-02-28,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-01,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-02,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-03,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-06,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-07,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-08,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-09,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-10,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-13,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-14,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-15,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-16,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-17,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-20,-0.3420851593877877,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-21,-1.028413060752447,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-22,-1.028413060752447,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-03-23,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-03-24,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-03-27,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-03-28,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-03-29,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-03-30,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-03-31,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-03,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-04,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-06,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-07,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-10,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-11,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-12,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-13,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-14,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-17,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-18,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-19,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-20,-1.028413060752447,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-21,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-24,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-25,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-26,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-27,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-04-28,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-04,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-05,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-08,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-09,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-10,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-11,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-12,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-15,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-16,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-17,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-18,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-19,-1.1219198209168153,0,中性：通胀强度在±1.5σ内或触发已过期
2023-05-22,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-05-23,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-05-24,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-05-25,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-05-26,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-05-29,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-05-30,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-05-31,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-01,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-02,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-05,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-06,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-07,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-08,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-09,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-12,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-13,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-14,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-15,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-16,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-19,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-20,-1.560961766359351,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-21,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-26,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-27,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-28,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-29,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-06-30,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-03,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-04,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-05,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-06,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-07,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-10,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-11,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-12,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-13,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-14,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-17,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-18,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-19,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-20,-1.5168195902138566,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-21,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-24,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-25,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-26,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-27,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-28,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-07-31,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-01,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-02,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-03,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-04,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-07,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-08,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-09,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-10,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-11,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-14,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-15,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-16,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-17,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-18,-1.5355695346491085,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-21,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-22,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-23,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-24,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-25,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-28,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-29,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-30,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-08-31,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-01,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-04,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-05,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-06,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-07,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-08,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-11,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-12,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-13,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-14,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-15,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-18,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-19,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-20,-0.9121850261786011,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-21,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-22,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-25,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-26,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-27,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-09-28,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-09,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-10,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-11,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-12,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-13,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-16,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-17,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-18,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-19,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-20,0.2673908552446817,1,看多：通胀显著不及预期（强度因子<-1.5σ），未来60个交易日有效
2023-10-23,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-10-24,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-10-25,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-10-26,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-10-27,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-10-30,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-10-31,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-01,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-02,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-03,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-06,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-07,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-08,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-09,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-10,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-13,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-14,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-15,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-16,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-17,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-20,0.4147482122096257,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-21,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-22,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-23,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-24,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-27,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-28,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-29,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-11-30,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-01,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-04,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-05,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-06,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-07,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-08,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-11,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-12,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-13,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-14,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-15,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-18,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-19,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-20,0.176608135976519,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-21,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-22,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-25,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-26,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-27,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-28,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2023-12-29,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-02,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-03,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-04,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-05,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-08,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-09,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-10,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-11,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-12,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-15,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-16,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-17,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-18,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-19,-0.28013872513053273,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-22,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-23,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-24,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-25,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-26,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-29,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-30,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-01-31,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-01,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-02,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-05,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-06,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-07,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-08,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-19,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-20,-0.0005753637284032775,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-21,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-22,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-23,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-26,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-27,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-28,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-02-29,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-01,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-04,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-05,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-06,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-07,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-08,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-11,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-12,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-13,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-14,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-15,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-18,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-19,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-20,-0.6120360442078291,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-21,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-22,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-25,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-26,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-27,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-28,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-03-29,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-01,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-02,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-03,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-08,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-09,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-10,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-11,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-12,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-15,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-16,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-17,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-18,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-19,0.826801970027717,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-22,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-23,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-24,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-25,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-26,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-29,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-04-30,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-06,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-07,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-08,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-09,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-10,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-13,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-14,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-15,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-16,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-17,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-20,0.21963119405984985,0,中性：通胀强度在±1.5σ内或触发已过期
2024-05-21,0.47641702827075155,0,中性：通胀强度在±1.5σ内或触发已过期
