date,close,ma10,ma30,ma60,bull_alignment,bear_alignment_supplement,signal_score,signal_text,effective_date
2024-05-08,3932.03,3881.024,3848.5939999999996,3799.5803333333333,True,False,1,看多：10/30/60日均线多头排列,2024-05-09
2024-05-09,3977.87,3897.1450000000004,3851.3926666666666,3808.2616666666668,True,False,1,看多：10/30/60日均线多头排列,2024-05-10
2024-05-10,3975.26,3916.0919999999996,3855.575,3816.924666666667,True,False,1,看多：10/30/60日均线多头排列,2024-05-13
2024-05-13,3968.37,3932.093,3860.6006666666667,3826.3413333333333,True,False,1,看多：10/30/60日均线多头排列,2024-05-14
2024-05-14,3961.39,3946.7699999999995,3864.976333333333,3835.6833333333334,True,False,1,看多：10/30/60日均线多头排列,2024-05-15
2024-05-15,3926.43,3951.514,3870.0763333333334,3841.8798333333334,True,False,1,看多：10/30/60日均线多头排列,2024-05-16
2024-05-16,3933.81,3951.8299999999995,3874.5190000000002,3846.829166666667,True,False,1,看多：10/30/60日均线多头排列,2024-05-17
2024-05-17,3976.54,3958.6829999999995,3879.5563333333334,3852.079333333333,True,False,1,看多：10/30/60日均线多头排列,2024-05-20
2024-05-20,3992.86,3961.2439999999997,3882.8663333333334,3857.108,True,False,1,看多：10/30/60日均线多头排列,2024-05-21
2024-05-21,3972.67,3961.7229999999995,3886.028,3861.7078333333334,True,False,1,看多：10/30/60日均线多头排列,2024-05-22
2024-05-22,3977.4,3966.2599999999998,3889.733,3865.7765000000004,True,False,1,看多：10/30/60日均线多头排列,2024-05-23
2024-05-23,3923.34,3960.807,3892.9486666666667,3868.4295,True,False,1,看多：10/30/60日均线多头排列,2024-05-24
2024-05-24,3881.86,3951.4669999999996,3894.5843333333332,3870.2838333333334,True,False,1,看多：10/30/60日均线多头排列,2024-05-27
2024-05-27,3920.14,3946.6440000000002,3898.6853333333333,3873.27,True,False,1,看多：10/30/60日均线多头排列,2024-05-28
2024-05-28,3888.54,3939.3590000000004,3901.581333333333,3874.826333333333,True,False,1,看多：10/30/60日均线多头排列,2024-05-29
2024-05-29,3894.3,3936.1459999999997,3905.5823333333333,3877.458833333333,True,False,1,看多：10/30/60日均线多头排列,2024-05-30
2024-05-30,3875.22,3930.2870000000003,3906.599333333333,3878.387,True,False,1,看多：10/30/60日均线多头排列,2024-05-31
2024-05-31,3863.65,3918.9980000000005,3909.1676666666667,3878.7315000000003,True,False,1,看多：10/30/60日均线多头排列,2024-06-03
2024-06-03,3864.3,3906.1420000000007,3909.3839999999996,3879.0155,False,False,0,未触发多头排列,2024-06-04
2024-06-04,3898.57,3898.732,3910.5623333333338,3879.6556666666665,False,False,0,未触发多头排列,2024-06-05
2024-06-05,3869.88,3887.9800000000005,3911.754666666667,3880.016666666667,False,False,0,未触发多头排列,2024-06-06
2024-06-06,3858.67,3881.513,3913.155,3880.7023333333336,False,False,0,未触发多头排列,2024-06-07
2024-06-07,3840.42,3877.369,3914.976,3880.656,False,False,0,未触发多头排列,2024-06-11
2024-06-11,3816.93,3867.048,3915.2616666666663,3879.3406666666665,False,False,0,未触发多头排列,2024-06-12
2024-06-12,3820.81,3860.275,3915.468,3878.0336666666667,False,False,0,未触发多头排列,2024-06-13
2024-06-13,3799.22,3850.7670000000007,3912.8089999999997,3876.729833333333,False,False,0,未触发多头排列,2024-06-14
2024-06-14,3815.03,3844.7480000000005,3908.955,3875.8941666666665,False,False,0,未触发多头排列,2024-06-17
2024-06-17,3809.64,3839.347,3905.676,3874.6745,False,False,0,未触发多头排列,2024-06-18
2024-06-18,3821.62,3835.0789999999993,3900.821666666667,3872.975,False,False,0,未触发多头排列,2024-06-19
2024-06-19,3796.49,3824.871,3895.1086666666665,3871.3591666666666,False,False,0,未触发多头排列,2024-06-20
2024-06-20,3762.16,3814.0989999999997,3889.4463333333333,3869.0201666666667,False,False,0,未触发多头排列,2024-06-21
2024-06-21,3757.48,3803.9800000000005,3882.1,3866.7463333333335,False,False,0,未触发多头排列,2024-06-24
2024-06-24,3721.89,3792.1270000000004,3873.654333333333,3864.6146666666664,False,False,0,未触发多头排列,2024-06-25
2024-06-25,3698.44,3780.278,3864.6566666666668,3862.6286666666665,False,False,0,未触发多头排列,2024-06-26
2024-06-26,3729.82,3771.179,3856.9376666666667,3860.957,False,True,0,未触发多头排列,2024-06-27
2024-06-27,3691.55,3760.4119999999994,3849.108333333333,3859.5923333333335,False,True,0,未触发多头排列,2024-06-28
2024-06-28,3700.35,3748.9439999999995,3841.326333333333,3857.9226666666664,False,True,0,未触发多头排列,2024-07-01
2024-07-01,3724.91,3740.471,3832.938666666667,3856.2475,False,True,0,未触发多头排列,2024-07-02
2024-07-02,3709.72,3729.2810000000004,3823.500666666667,3853.1834999999996,False,True,0,未触发多头排列,2024-07-03
2024-07-03,3695.79,3719.2110000000002,3814.271333333333,3850.1496666666667,False,True,0,未触发多头排列,2024-07-04
2024-07-04,3667.35,3709.7300000000005,3803.936333333333,3846.834666666667,False,True,0,未触发多头排列,2024-07-05
2024-07-05,3661.49,3700.131,3795.2079999999996,3844.0783333333334,False,True,0,未触发多头排列,2024-07-08
2024-07-08,3622.52,3690.1939999999995,3786.563333333333,3840.5738333333334,False,True,0,未触发多头排列,2024-07-09
2024-07-09,3670.49,3687.3990000000003,3778.241666666667,3838.4635,False,True,0,未触发多头排列,2024-07-10
2024-07-10,3655.67,3679.9839999999995,3770.4793333333337,3836.0303333333336,False,True,0,未触发多头排列,2024-07-11
2024-07-11,3705.0,3681.329,3764.1693333333333,3834.875833333333,False,True,0,未触发多头排列,2024-07-12
2024-07-12,3704.57,3681.751,3758.4809999999998,3832.5401666666667,False,True,0,未触发多头排列,2024-07-15
2024-07-15,3701.0,3679.3599999999997,3753.059333333333,3831.1135,False,True,0,未触发多头排列,2024-07-16
2024-07-16,3721.37,3680.525,3748.295,3828.8395,False,True,0,未触发多头排列,2024-07-17
2024-07-17,3716.18,3682.564,3742.215333333333,3826.388833333333,False,True,0,未触发多头排列,2024-07-18
2024-07-18,3735.64,3689.393,3737.740666666666,3824.747666666667,False,True,0,未触发多头排列,2024-07-19
2024-07-19,3749.07,3698.1510000000003,3734.0873333333334,3823.621166666667,False,True,0,未触发多头排列,2024-07-22
2024-07-22,3728.63,3708.762,3730.361,3822.6685,False,True,0,未触发多头排列,2024-07-23
2024-07-23,3641.66,3705.879,3724.5186666666664,3819.890166666666,False,True,0,未触发多头排列,2024-07-24
2024-07-24,3614.0,3701.7120000000004,3717.625,3816.5464999999995,False,True,0,未触发多头排列,2024-07-25
2024-07-25,3598.37,3691.049,3710.9300000000003,3811.8695000000002,False,True,0,未触发多头排列,2024-07-26
2024-07-26,3619.7,3682.5620000000004,3704.4190000000003,3806.687,False,True,0,未触发多头排列,2024-07-29
2024-07-29,3599.67,3672.429,3697.42,3801.5480000000002,False,True,0,未触发多头排列,2024-07-30
2024-07-30,3580.76,3658.368,3689.391333333333,3795.1065,False,True,0,未触发多头排列,2024-07-31
2024-07-31,3674.1,3654.16,3685.311666666667,3790.2101666666663,False,True,0,未触发多头排列,2024-08-01
2024-08-01,3649.55,3645.5509999999995,3681.558,3785.5021666666667,False,True,0,未触发多头排列,2024-08-02
2024-08-02,3609.54,3631.5980000000004,3676.6266666666666,3779.3633333333332,False,True,0,未触发多头排列,2024-08-05
2024-08-05,3558.87,3614.6220000000003,3671.192666666667,3772.4234999999994,False,True,0,未触发多头排列,2024-08-06
2024-08-06,3569.27,3607.3830000000003,3666.887,3765.7718333333332,False,True,0,未触发多头排列,2024-08-07
2024-08-07,3568.29,3602.8120000000004,3661.5026666666668,3759.220166666667,False,True,0,未触发多头排列,2024-08-08
2024-08-08,3570.18,3599.993,3657.457,3753.2826666666665,False,True,0,未触发多头排列,2024-08-09
2024-08-09,3554.46,3593.469,3652.594,3746.9601666666663,False,True,0,未触发多头排列,2024-08-12
2024-08-12,3548.69,3588.371,3646.72,3739.8293333333336,False,True,0,未触发多头排列,2024-08-13
2024-08-13,3558.83,3586.178,3641.690333333333,3732.5955,False,True,0,未触发多头排列,2024-08-14
2024-08-14,3526.54,3571.422,3636.048666666667,3725.1600000000003,False,True,0,未触发多头排列,2024-08-15
2024-08-15,3558.62,3562.329,3632.4243333333334,3718.180333333333,False,True,0,未触发多头排列,2024-08-16
2024-08-16,3556.32,3557.007,3628.9186666666665,3712.063333333333,False,True,0,未触发多头排列,2024-08-19
2024-08-19,3567.76,3557.8959999999997,3627.0933333333332,3706.8283333333334,False,True,0,未触发多头排列,2024-08-20
2024-08-20,3533.14,3554.2830000000004,3622.515,3700.378333333333,False,True,0,未触发多头排列,2024-08-21
2024-08-21,3521.48,3549.6020000000003,3618.042,3694.260666666667,False,True,0,未触发多头排列,2024-08-22
2024-08-22,3504.59,3543.043,3611.3616666666667,3687.7655,False,True,0,未触发多头排列,2024-08-23
2024-08-23,3516.55,3539.2520000000004,3605.094333333333,3681.787666666666,False,True,0,未触发多头排列,2024-08-26
2024-08-26,3515.53,3535.936,3598.9119999999994,3675.9856666666665,False,True,0,未触发多头排列,2024-08-27
2024-08-27,3491.2,3529.1730000000002,3591.239666666667,3669.7673333333337,False,True,0,未触发多头排列,2024-08-28
2024-08-28,3476.99,3524.218,3583.266666666667,3662.741,False,True,0,未触发多头排列,2024-08-29
2024-08-29,3480.78,3516.434,3574.771333333333,3656.256,False,True,0,未触发多头排列,2024-08-30
2024-08-30,3531.07,3513.9090000000006,3567.5046666666667,3650.796,False,True,0,未触发多头排列,2024-09-02
2024-09-02,3468.57,3503.9900000000002,3558.836,3644.5985,False,True,0,未触发多头排列,2024-09-03
2024-09-03,3484.61,3499.137,3553.601,3639.0598333333332,False,True,0,未触发多头排列,2024-09-04
2024-09-04,3464.87,3493.476,3548.63,3633.1275000000005,False,True,0,未触发多头排列,2024-09-05
2024-09-05,3472.92,3490.309,3544.4483333333333,3627.6891666666666,False,True,0,未触发多头排列,2024-09-06
2024-09-06,3439.82,3482.636,3538.452333333333,3621.4356666666667,False,True,0,未触发多头排列,2024-09-09
2024-09-09,3403.39,3471.422,3531.9096666666665,3614.6648333333333,False,True,0,未触发多头排列,2024-09-10
2024-09-10,3405.73,3462.875,3526.0753333333337,3607.733333333333,False,True,0,未触发多头排列,2024-09-11
2024-09-11,3399.37,3455.1130000000003,3516.9176666666667,3601.114666666667,False,True,0,未触发多头排列,2024-09-12
2024-09-12,3384.99,3445.5340000000006,3508.099,3594.8285000000005,False,True,0,未触发多头排列,2024-09-13
2024-09-13,3365.84,3429.011,3499.9756666666667,3588.3011666666666,False,True,0,未触发多头排列,2024-09-18
2024-09-18,3377.5,3419.904,3493.9300000000003,3582.5613333333336,False,True,0,未触发多头排列,2024-09-19
2024-09-19,3408.34,3412.2769999999996,3488.565666666667,3577.7263333333335,False,True,0,未触发多头排列,2024-09-20
2024-09-20,3408.23,3406.613,3483.230333333333,3572.3664999999996,False,True,0,未触发多头排列,2024-09-23
2024-09-23,3416.92,3401.0130000000004,3478.121666666667,3567.789333333333,False,True,0,未触发多头排列,2024-09-24
2024-09-24,3564.95,3413.5260000000003,3478.4713333333334,3565.532666666667,False,True,0,未触发多头排列,2024-09-25
2024-09-25,3612.56,3434.443,3480.6003333333338,3563.660166666667,False,True,0,未触发多头排列,2024-09-26
2024-09-26,3766.53,3470.5229999999997,3487.523666666667,3564.6070000000004,False,True,0,未触发多头排列,2024-09-27
2024-09-27,3942.82,3524.868,3501.3996666666662,3568.724166666667,False,False,0,未触发多头排列,2024-09-30
2024-09-30,4296.08,3615.9770000000003,3525.9816666666666,3579.203,False,False,0,未触发多头排列,2024-10-08
2024-10-08,4564.29,3735.822,3559.5806666666667,3594.249666666667,False,False,0,未触发多头排列,2024-10-09
2024-10-09,4245.09,3822.5809999999997,3582.1583333333333,3604.6258333333335,False,False,0,未触发多头排列,2024-10-10
2024-10-10,4270.19,3908.7660000000005,3606.726666666667,3614.6208333333334,False,False,0,未触发多头排列,2024-10-11
2024-10-11,4140.29,3981.972,3627.353666666667,3622.697833333333,True,False,1,看多：10/30/60日均线多头排列,2024-10-14
2024-10-14,4225.48,4062.828,3651.383333333333,3631.3725,True,False,1,看多：10/30/60日均线多头排列,2024-10-15
2024-10-15,4115.65,4117.898,3671.3533333333335,3638.223833333333,True,False,1,看多：10/30/60日均线多头排列,2024-10-16
2024-10-16,4093.94,4166.036,3690.633666666667,3644.7728333333334,True,False,1,看多：10/30/60日均线多头排列,2024-10-17
2024-10-17,4051.3,4194.513,3709.3036666666667,3650.271666666667,True,False,1,看多：10/30/60日均线多头排列,2024-10-18
2024-10-18,4202.53,4220.4839999999995,3733.4883333333337,3658.3775000000005,True,False,1,看多：10/30/60日均线多头排列,2024-10-21
2024-10-21,4222.55,4213.130999999999,3758.214,3666.4926666666665,True,False,1,看多：10/30/60日均线多头排列,2024-10-22
2024-10-22,4249.95,4181.696999999999,3782.1766666666667,3674.8406666666665,True,False,1,看多：10/30/60日均线多头排列,2024-10-23
2024-10-23,4266.54,4183.842,3808.775666666667,3683.805833333333,True,False,1,看多：10/30/60日均线多头排列,2024-10-24
2024-10-24,4221.67,4178.99,3833.3443333333335,3693.472666666667,True,False,1,看多：10/30/60日均线多头排列,2024-10-25
2024-10-25,4259.34,4190.8949999999995,3859.8266666666664,3704.2283333333335,True,False,1,看多：10/30/60日均线多头排列,2024-10-28
2024-10-28,4279.43,4196.29,3886.7103333333334,3715.579333333333,True,False,1,看多：10/30/60日均线多头排列,2024-10-29
2024-10-29,4234.42,4208.1669999999995,3913.197,3725.824666666667,True,False,1,看多：10/30/60日均线多头排列,2024-10-30
2024-10-30,4210.99,4219.871999999999,3940.117,3736.0133333333333,True,False,1,看多：10/30/60日均线多头排列,2024-10-31
2024-10-31,4224.15,4237.157,3967.3976666666663,3746.7365,True,False,1,看多：10/30/60日均线多头排列,2024-11-01
2024-11-01,4210.3,4237.934,3994.4286666666667,3755.673166666667,True,False,1,看多：10/30/60日均线多头排列,2024-11-04
2024-11-04,4272.36,4242.915,4024.0076666666664,3766.053333333333,True,False,1,看多：10/30/60日均线多头排列,2024-11-05
2024-11-05,4386.66,4256.586,4058.0350000000003,3779.0053333333335,True,False,1,看多：10/30/60日均线多头排列,2024-11-06
2024-11-06,4373.0,4267.232,4091.2183333333332,3792.5741666666668,True,False,1,看多：10/30/60日均线多头排列,2024-11-07
2024-11-07,4491.61,4294.226000000001,4127.327333333334,3807.9464999999996,True,False,1,看多：10/30/60日均线多头排列,2024-11-08
2024-11-08,4455.03,4313.795,4162.220666666667,3822.7255,True,False,1,看多：10/30/60日均线多头排列,2024-11-11
2024-11-11,4497.02,4335.554,4198.223999999999,3838.172833333333,True,False,1,看多：10/30/60日均线多头排列,2024-11-12
2024-11-12,4448.14,4356.926,4227.663666666666,3853.0674999999997,True,False,1,看多：10/30/60日均线多头排列,2024-11-13
2024-11-13,4467.53,4382.58,4256.162666666666,3868.3815,True,False,1,看多：10/30/60日均线多头排列,2024-11-14
2024-11-14,4376.38,4397.803,4276.491,3882.0073333333335,True,False,1,看多：10/30/60日均线多头排列,2024-11-15
2024-11-15,4290.82,4405.855,4288.091,3894.7453333333333,True,False,1,看多：10/30/60日均线多头排列,2024-11-18
2024-11-18,4258.89,4404.508,4286.851333333334,3906.4165000000003,True,False,1,看多：10/30/60日均线多头排列,2024-11-19
2024-11-19,4299.55,4395.7970000000005,4278.026666666667,3918.8036666666667,True,False,1,看多：10/30/60日均线多头排列,2024-11-20
2024-11-20,4317.13,4390.21,4280.428,3931.293166666667,True,False,1,看多：10/30/60日均线多头排列,2024-11-21
2024-11-21,4318.63,4372.912,4282.042666666666,3944.384666666667,True,False,1,看多：10/30/60日均线多头排列,2024-11-22
2024-11-22,4175.52,4344.961,4283.217000000001,3955.2853333333333,True,False,1,看多：10/30/60日均线多头排列,2024-11-25
2024-11-25,4158.67,4311.125999999999,4280.99,3966.186666666667,True,False,1,看多：10/30/60日均线多头排列,2024-11-26
2024-11-26,4143.87,4280.699,4281.930666666666,3976.6420000000003,False,False,0,未触发多头排列,2024-11-27
2024-11-27,4218.9,4255.836,4286.096,3988.3648333333335,False,False,0,未触发多头排列,2024-11-28
2024-11-28,4182.39,4236.437,4290.465666666667,3999.884666666667,False,False,0,未触发多头排列,2024-11-29
2024-11-29,4235.36,4230.8910000000005,4291.5599999999995,4012.524166666667,False,False,0,未触发多头排列,2024-12-02
2024-12-02,4277.43,4232.745000000001,4293.3893333333335,4025.8016666666667,False,False,0,未触发多头排列,2024-12-03
2024-12-03,4278.68,4230.658,4294.347,4038.261833333333,False,False,0,未触发多头排列,2024-12-04
2024-12-04,4251.68,4224.113,4293.8516666666665,4051.313666666667,False,False,0,未触发多头排列,2024-12-05
2024-12-05,4248.75,4217.125,4294.754333333333,4064.049333333334,False,False,0,未触发多头排列,2024-12-06
2024-12-06,4304.53,4230.026,4296.260666666667,4078.0436666666665,False,False,0,未触发多头排列,2024-12-09
2024-12-09,4293.25,4243.4839999999995,4296.721333333333,4091.7158333333336,False,False,0,未触发多头排列,2024-12-10
2024-12-10,4324.98,4261.594999999999,4299.74,4106.4685,False,False,0,未触发多头排列,2024-12-11
2024-12-11,4329.84,4272.689,4303.701666666666,4121.909333333333,False,False,0,未触发多头排列,2024-12-12
2024-12-12,4371.62,4291.612,4308.617333333334,4138.007500000001,False,False,0,未触发多头排列,2024-12-13
2024-12-13,4274.22,4295.498,4310.7480000000005,4152.588333333334,False,False,0,未触发多头排列,2024-12-16
2024-12-16,4242.93,4292.048,4309.767,4166.887333333333,False,False,0,未触发多头排列,2024-12-17
2024-12-17,4239.02,4288.082,4304.845666666666,4181.440333333333,False,False,0,未触发多头排列,2024-12-18
2024-12-18,4262.51,4289.165,4301.162666666666,4196.1905,False,False,0,未触发多头排列,2024-12-19
2024-12-19,4267.87,4291.076999999999,4293.7046666666665,4210.516,False,False,0,未触发多头排列,2024-12-20
2024-12-20,4256.54,4286.278,4287.088333333333,4224.654500000001,False,False,0,未触发多头排列,2024-12-23
2024-12-23,4242.71,4281.224,4278.611333333333,4238.417666666666,True,False,1,看多：10/30/60日均线多头排列,2024-12-24
2024-12-24,4297.25,4278.450999999999,4273.581666666667,4250.622666666666,True,False,1,看多：10/30/60日均线多头排列,2024-12-25
2024-12-25,4288.49,4274.316000000001,4267.613666666667,4261.888166666667,True,False,1,看多：10/30/60日均线多头排列,2024-12-26
2024-12-26,4298.75,4267.029,4265.026,4270.7585,False,False,0,未触发多头排列,2024-12-27
2024-12-27,4295.85,4269.192000000001,4265.193666666667,4276.642333333333,False,False,0,未触发多头排列,2024-12-30
2024-12-30,4310.24,4275.923000000001,4266.905333333333,4276.878333333333,False,False,0,未触发多头排列,2024-12-31
2024-12-31,4226.38,4274.659,4264.466333333334,4271.246499999999,False,False,0,未触发多头排列,2025-01-02
2025-01-02,4100.89,4258.497,4257.258333333333,4268.843166666667,False,False,0,未触发多头排列,2025-01-03
2025-01-03,4042.52,4235.962,4248.054666666667,4265.048666666667,False,True,0,未触发多头排列,2025-01-06
2025-01-06,4037.42,4214.05,4243.451333333333,4263.3341666666665,False,True,0,未触发多头排列,2025-01-07
2025-01-07,4069.96,4196.775,4240.494333333333,4260.742166666667,False,True,0,未触发多头排列,2025-01-08
2025-01-08,4060.11,4173.061,4237.702333333334,4259.8165,False,True,0,未触发多头排列,2025-01-09
2025-01-09,4051.69,4149.380999999999,4232.128666666667,4259.1123333333335,False,True,0,未触发多头排列,2025-01-10
2025-01-10,3997.34,4119.24,4225.960333333333,4258.213,False,True,0,未触发多头排列,2025-01-13
2025-01-13,3991.69,4088.8239999999996,4217.838000000001,4254.699,False,True,0,未触发多头排列,2025-01-14
2025-01-14,4105.97,4068.397,4212.122666666667,4252.756,False,True,0,未触发多头排列,2025-01-15
2025-01-15,4076.99,4053.4579999999996,4205.399666666667,4249.873333333333,False,True,0,未触发多头排列,2025-01-16
2025-01-16,4084.82,4051.8509999999997,4199.837666666667,4246.844666666667,False,True,0,未触发多头排列,2025-01-17
2025-01-17,4102.22,4057.821,4194.953333333334,4244.853833333334,False,True,0,未触发多头排列,2025-01-20
2025-01-20,4121.18,4066.197,4188.841666666666,4242.551166666667,False,True,0,未触发多头排列,2025-01-21
2025-01-21,4127.21,4071.922,4183.307,4240.014166666667,False,True,0,未触发多头排列,2025-01-22
2025-01-22,4093.66,4075.2770000000005,4175.596333333333,4237.668166666666,False,True,0,未触发多头排列,2025-01-23
2025-01-23,4094.77,4079.585,4167.760666666666,4235.7311666666665,False,True,0,未触发多头排列,2025-01-24
2025-01-24,4130.42,4092.892999999999,4159.720666666666,4234.169,False,True,0,未触发多头排列,2025-01-27
2025-01-27,4106.4,4104.364,4154.126666666667,4232.437333333333,False,True,0,未触发多头排列,2025-02-05
2025-02-05,4093.49,4103.116,4149.145333333333,4229.456166666667,False,True,0,未触发多头排列,2025-02-06
2025-02-06,4156.79,4111.096,4146.404333333334,4225.625,False,True,0,未触发多头排列,2025-02-07
2025-02-07,4212.89,4123.903,4144.750333333333,4222.9565,False,True,0,未触发多头排列,2025-02-10
2025-02-10,4229.83,4136.664,4143.482333333333,4218.5935,False,True,0,未触发多头排列,2025-02-11
2025-02-11,4209.79,4145.525,4141.924,4214.506166666667,False,False,0,未触发多头排列,2025-02-12
2025-02-12,4254.64,4158.268,4142.321666666667,4210.4664999999995,False,False,0,未触发多头排列,2025-02-13
2025-02-13,4234.92,4172.394,4140.244,4206.912833333334,False,False,0,未触发多头排列,2025-02-14
2025-02-14,4271.34,4190.051,4139.672333333334,4203.643,False,False,0,未触发多头排列,2025-02-17
2025-02-17,4278.24,4204.833,4138.988666666667,4202.007333333333,False,False,0,未触发多头排列,2025-02-18
2025-02-18,4230.24,4217.217,4136.801666666667,4200.997666666667,False,False,0,未触发多头排列,2025-02-19
2025-02-19,4271.53,4235.021,4135.511333333333,4201.208333333333,False,False,0,未触发多头排列,2025-02-20
2025-02-20,4265.07,4245.849,4136.801,4200.633666666667,False,False,0,未触发多头排列,2025-02-21
2025-02-21,4323.44,4256.904,4144.219333333333,4200.738833333333,False,False,0,未触发多头排列,2025-02-24
2025-02-24,4314.18,4265.339,4153.274666666667,4200.664666666667,False,False,0,未触发多头排列,2025-02-25
2025-02-25,4266.68,4271.028,4160.916666666667,4202.184,False,False,0,未触发多头排列,2025-02-26
2025-02-26,4307.62,4276.326,4168.8386666666665,4204.6665,False,False,0,未触发多头排列,2025-02-27
2025-02-27,4309.89,4283.822999999999,4177.164666666667,4207.4335,False,False,0,未触发多头排列,2025-02-28
2025-02-28,4215.63,4278.2519999999995,4182.629333333333,4207.379,False,False,0,未触发多头排列,2025-03-03
2025-03-03,4219.23,4272.351000000001,4190.025666666666,4207.9929999999995,False,False,0,未触发多头排列,2025-03-04
2025-03-04,4226.33,4271.960000000001,4197.847,4207.8425,False,False,0,未触发多头排列,2025-03-05
2025-03-05,4242.69,4269.075999999999,4202.404333333333,4207.2635,False,False,0,未触发多头排列,2025-03-06
2025-03-06,4303.88,4272.957,4209.967333333333,4207.6835,True,False,1,看多：10/30/60日均线多头排列,2025-03-07
2025-03-07,4287.72,4269.385,4216.730666666666,4208.284166666666,True,False,1,看多：10/30/60日均线多头排列,2025-03-10
2025-03-10,4275.5,4265.517,4222.506666666666,4208.73,True,False,1,看多：10/30/60日均线多头排列,2025-03-11
2025-03-11,4291.48,4267.997,4228.183333333333,4208.5125,True,False,1,看多：10/30/60日均线多头排列,2025-03-12
2025-03-12,4279.27,4265.161999999999,4233.2519999999995,4208.2795,True,False,1,看多：10/30/60日均线多头排列,2025-03-13
2025-03-13,4258.01,4259.974,4238.730333333334,4207.163333333334,True,False,1,看多：10/30/60日均线多头排列,2025-03-14
2025-03-14,4353.99,4273.81,4247.371,4207.565833333333,True,False,1,看多：10/30/60日均线多头排列,2025-03-17
2025-03-17,4347.67,4286.654,4254.612666666667,4207.166666666667,True,False,1,看多：10/30/60日均线多头排列,2025-03-18
2025-03-18,4361.17,4300.138,4263.105,4208.615833333333,True,False,1,看多：10/30/60日均线多头排列,2025-03-19
2025-03-19,4357.16,4311.585000000001,4271.894,4210.519666666666,True,False,1,看多：10/30/60日均线多头排列,2025-03-20
2025-03-20,4321.11,4313.307999999999,4277.3713333333335,4211.887833333333,True,False,1,看多：10/30/60日均线多头排列,2025-03-21
2025-03-21,4256.38,4310.174000000001,4278.821,4211.785666666667,True,False,1,看多：10/30/60日均线多头排列,2025-03-24
2025-03-24,4272.0,4309.8240000000005,4280.2266666666665,4211.8544999999995,True,False,1,看多：10/30/60日均线多头排列,2025-03-25
2025-03-25,4265.8,4307.255999999999,4282.093666666667,4212.008833333333,True,False,1,看多：10/30/60日均线多头排列,2025-03-26
2025-03-26,4255.72,4304.901,4282.129666666667,4212.225666666667,True,False,1,看多：10/30/60日均线多头排列,2025-03-27
2025-03-27,4267.89,4305.889,4283.228666666667,4211.736333333333,True,False,1,看多：10/30/60日均线多头排列,2025-03-28
2025-03-28,4246.28,4295.1179999999995,4282.3933333333325,4211.032833333334,True,False,1,看多：10/30/60日均线多头排列,2025-03-31
2025-03-31,4213.03,4281.654,4280.219666666667,4209.604166666667,True,False,1,看多：10/30/60日均线多头排列,2025-04-01
2025-04-01,4219.91,4267.528,4279.875333333333,4208.3385,False,False,0,未触发多头排列,2025-04-02
2025-04-02,4218.44,4253.656,4278.105666666666,4206.8085,False,False,0,未触发多头排列,2025-04-03
2025-04-03,4190.06,4240.551,4275.605333333334,4206.203166666667,False,False,0,未触发多头排列,2025-04-07
2025-04-07,3867.37,4201.65,4260.403,4202.311166666666,False,False,0,未触发多头排列,2025-04-08
2025-04-08,3923.98,4166.848,4247.396333333333,4200.3355,False,False,0,未触发多头排列,2025-04-09
2025-04-09,3974.02,4137.67,4237.641,4199.278833333333,False,False,0,未触发多头排列,2025-04-10
2025-04-10,4032.29,4115.327,4228.463333333334,4198.651,False,False,0,未触发多头排列,2025-04-11
2025-04-11,4051.61,4093.6990000000005,4219.854,4198.509333333333,False,False,0,未触发多头排列,2025-04-14
2025-04-14,4067.12,4075.7830000000004,4214.903666666667,4198.7665,False,False,0,未触发多头排列,2025-04-15
2025-04-15,4064.18,4060.8979999999997,4209.735333333334,4199.8805,False,False,0,未触发多头排列,2025-04-16
2025-04-16,4064.9,4045.397,4204.354333333334,4201.100666666666,False,False,0,未触发多头排列,2025-04-17
2025-04-17,4064.45,4029.9979999999996,4198.413,4200.408666666666,False,True,0,未触发多头排列,2025-04-18
2025-04-18,4065.38,4017.53,4190.463,4200.215166666667,False,True,0,未触发多头排列,2025-04-21
2025-04-21,4090.6,4039.853,4183.892333333333,4200.3115,False,True,0,未触发多头排列,2025-04-22
2025-04-22,4086.45,4056.1,4177.590666666667,4200.048666666667,False,True,0,未触发多头排列,2025-04-23
2025-04-23,4090.81,4067.779,4170.901666666667,4199.5425,False,True,0,未触发多头排列,2025-04-24
2025-04-24,4083.33,4072.8829999999994,4164.370333333333,4198.811166666667,False,True,0,未触发多头排列,2025-04-25
2025-04-25,4089.44,4076.6659999999997,4158.751333333334,4198.740833333333,False,True,0,未触发多头排列,2025-04-28
2025-04-28,4079.72,4077.9260000000004,4149.6089999999995,4198.49,False,True,0,未触发多头排列,2025-04-29
2025-04-29,4075.71,4079.079,4140.5436666666665,4197.578166666667,False,True,0,未触发多头排列,2025-04-30
2025-04-30,4077.15,4080.304,4131.076333333333,4197.090666666667,False,True,0,未触发多头排列,2025-05-06
2025-05-06,4127.92,4086.6510000000003,4123.4349999999995,4197.6645,False,True,0,未触发多头排列,2025-05-07
2025-05-07,4148.28,4094.941,4117.674,4197.522666666667,False,True,0,未触发多头排列,2025-05-08
2025-05-08,4169.74,4102.855,4114.786,4196.8035,False,True,0,未触发多头排列,2025-05-09
