date,equity_position,fund_count,position_ma5,position_ma20,position_ma40,position_ma60,position_ma120,position_mean,position_std,overheat_line,oversold_line,position_change,signal
2022-06-16,23.95,9137,23.95,23.95,23.95,24.19333333333333,25.896666666666665,39.52511852044803,21.62637011850652,61.151488638954554,17.89874840194151,0.0,中性
2022-06-17,23.95,9137,23.95,23.95,23.95,24.1325,25.86625,39.5210625,21.625013963711524,61.14607646371152,17.896048536288475,0.0,中性
2022-06-20,23.95,9137,23.95,23.95,23.95,24.071666666666665,25.83583333333333,39.51700859151262,21.623657669855728,61.14066626136835,17.893350921656893,0.0,中性
2022-06-21,23.95,9137,23.95,23.95,23.95,24.01083333333333,25.805416666666666,39.512956793336805,21.622301237548797,61.1352580308856,17.89065555578801,0.0,中性
2022-06-22,23.95,9137,23.95,23.95,23.95,23.95,25.775,39.50890710382514,21.620944667399254,61.129851771224395,17.887962436425884,0.0,中性
2022-06-23,23.95,9137,23.95,23.95,23.95,23.95,25.74458333333333,39.504859521331944,21.6195879600145,61.124447481346444,17.885271561317445,0.0,中性
2022-06-24,23.95,9137,23.95,23.95,23.95,23.95,25.714166666666667,39.500814044213264,21.61823111600081,61.11904516021407,17.882582928212454,0.0,中性
2022-06-27,23.95,9137,23.95,23.95,23.95,23.95,25.683749999999996,39.49677067082683,21.616874135963332,61.11364480679016,17.879896534863494,0.0,中性
2022-06-28,23.95,9137,23.95,23.95,23.95,23.95,25.653333333333332,39.4927293995321,21.615517020506104,61.108246420038206,17.877212379026,0.0,中性
2022-06-29,23.95,9137,23.95,23.95,23.95,23.95,25.622916666666665,39.48869022869023,21.614159770232032,61.10284999892227,17.8745304584582,0.0,中性
2022-06-30,24.8,9420,24.119999999999997,23.9925,23.97125,23.964166666666664,25.599583333333335,39.484873993244996,21.61264795562598,61.09752194887098,17.872226037619015,0.16999999999999815,中性
2022-07-01,24.8,9420,24.29,24.035,23.9925,23.97833333333333,25.57625,39.48105974025974,21.61113614735944,61.09219588761918,17.8699235929003,0.33999999999999986,中性
2022-07-04,24.8,9420,24.46,24.077499999999997,24.013749999999998,23.9925,25.552916666666665,39.47724746819008,21.609624345870984,61.08687181406106,17.867623122319095,0.5100000000000016,中性
2022-07-05,24.8,9420,24.630000000000003,24.119999999999997,24.035,24.006666666666668,25.52958333333333,39.473437175493245,21.608112551598317,61.08154972709156,17.865324623894928,0.6800000000000033,中性
2022-07-06,24.8,9420,24.8,24.1625,24.05625,24.020833333333332,25.50625,39.469628860628085,21.60660076497827,61.07622962560636,17.863028095649813,0.8500000000000014,中性
2022-07-07,24.8,9420,24.8,24.205000000000002,24.0775,24.035,25.482916666666668,39.46582252205501,21.6050889864468,61.07091150850181,17.860733535608208,0.8500000000000014,中性
2022-07-08,24.8,9420,24.8,24.2475,24.09875,24.049166666666665,25.459583333333335,39.462018158236056,21.60357721643899,61.06559537467504,17.858440941797067,0.8500000000000014,中性
2022-07-11,24.8,9420,24.8,24.29,24.119999999999997,24.063333333333333,25.436249999999998,39.458215767634854,21.602065455389052,61.06028122302391,17.856150312245802,0.8500000000000014,中性
2022-07-12,24.8,9420,24.8,24.3325,24.14125,24.0775,25.412916666666664,39.454415348716616,21.600553703730338,61.05496905244695,17.853861644986278,0.8500000000000014,中性
2022-07-13,24.8,9420,24.8,24.375,24.1625,24.091666666666665,25.389583333333334,39.450616899948166,21.599041961895335,61.0496588618435,17.85157493805283,0.8500000000000014,中性
2022-07-14,24.8,9420,24.8,24.4175,24.18375,24.105833333333333,25.36625,39.446820419797874,21.597530230315652,61.04435065011353,17.849290189482222,0.8500000000000014,中性
2022-07-15,24.8,9420,24.8,24.46,24.205000000000002,24.119999999999997,25.342916666666667,39.44302590673575,21.59601850942205,61.03904441615779,17.8470073973137,0.8500000000000014,中性
2022-07-18,24.8,9420,24.8,24.5025,24.22625,24.134166666666665,25.319583333333334,39.43923335923336,21.594506799644417,61.03374015887778,17.844726559588945,0.8500000000000014,中性
2022-07-19,24.8,9420,24.8,24.544999999999998,24.2475,24.148333333333333,25.296249999999997,39.43544277576385,21.5929951014118,61.02843787717565,17.842447674352055,0.8500000000000014,中性
2022-07-20,24.8,9420,24.8,24.5875,24.26875,24.1625,25.272916666666667,39.43165415480197,21.59148341515236,61.02313756995433,17.840170739649608,0.8500000000000014,中性
2022-07-21,24.8,9420,24.8,24.630000000000003,24.29,24.176666666666666,25.249583333333337,39.427867494824014,21.58997174129343,61.01783923611744,17.837895753530585,0.8500000000000014,中性
2022-07-22,24.8,9420,24.8,24.672500000000003,24.31125,24.190833333333334,25.22625,39.424082794307886,21.58846008026147,61.012542874569355,17.835622714046416,0.8500000000000014,中性
2022-07-25,24.8,9420,24.8,24.715,24.3325,24.205,25.202916666666667,39.42030005173306,21.586948432482096,61.007248484215154,17.833351619250962,0.8500000000000014,中性
2022-07-26,24.8,9420,24.8,24.7575,24.353749999999998,24.21916666666667,25.17958333333333,39.416519265580554,21.585436798380073,61.00195606396063,17.83108246720048,0.8500000000000014,中性
2022-07-27,24.8,9420,24.8,24.8,24.375,24.233333333333334,25.15625,39.41274043433299,21.583925178379314,60.996665612712306,17.828815255953675,0.8500000000000014,中性
2022-07-28,24.8,9420,24.8,24.8,24.396250000000002,24.2475,25.13291666666667,39.40896355647454,21.582413572902883,60.991377129377426,17.826549983571656,0.6800000000000033,中性
2022-07-29,24.8,9420,24.8,24.8,24.4175,24.261666666666667,25.109583333333333,39.405188630490954,21.580901982373,60.986090612863954,17.824286648117955,0.5100000000000016,中性
2022-08-01,24.8,9420,24.8,24.8,24.43875,24.27583333333333,25.08625,39.401415654869545,21.579390407211044,60.98080606208059,17.8220252476585,0.33999999999999986,中性
2022-08-02,24.8,9420,24.8,24.8,24.46,24.290000000000003,25.062916666666663,39.39764462809917,21.57787884783754,60.97552347593671,17.819765780261633,0.16999999999999815,中性
2022-08-03,24.8,9420,24.8,24.8,24.48125,24.304166666666667,25.039583333333333,39.39387554867029,21.576367304672182,60.97024285334247,17.817508243998105,0.0,中性
2022-08-04,24.8,9420,24.8,24.8,24.5025,24.31833333333333,25.016250000000003,39.390108415074856,21.574855778133823,60.96496419320868,17.815252636941032,0.0,中性
2022-08-05,24.8,9420,24.8,24.8,24.52375,24.3325,24.992916666666666,39.38634322580645,21.573344268640476,60.959687494446925,17.812998957165973,0.0,中性
2022-08-08,24.8,9420,24.8,24.8,24.544999999999998,24.346666666666668,24.969583333333333,39.382579979360166,21.57183277660932,60.954412755969486,17.810747202750846,0.0,中性
2022-08-09,24.8,9420,24.8,24.8,24.56625,24.360833333333336,24.94625,39.378818674232654,21.57032130245669,60.949139976689345,17.808497371775964,0.0,中性
2022-08-10,24.8,9420,24.8,24.8,24.5875,24.375,24.922916666666666,39.375059308922125,21.568809846598096,60.94386915552022,17.80624946232403,0.0,中性
2022-08-11,24.8,9420,24.8,24.8,24.60875,24.389166666666664,24.899583333333336,39.37130188192833,21.567298409448224,60.93860029137656,17.804003472480108,0.0,中性
2022-08-12,24.8,9420,24.8,24.8,24.630000000000003,24.403333333333332,24.876250000000002,39.367546391752576,21.565786991420914,60.93333338317349,17.80175940033166,0.0,中性
2022-08-15,24.8,9420,24.8,24.8,24.65125,24.4175,24.852916666666665,39.36379283689771,21.564275592929185,60.928068429826894,17.799517243968523,0.0,中性
2022-08-16,24.8,9420,24.8,24.8,24.6725,24.43166666666667,24.829583333333332,39.36004121586811,21.562764214385233,60.92280543025334,17.797277001482875,0.0,中性
2022-08-17,24.8,9420,24.8,24.8,24.69375,24.445833333333333,24.80625,39.35629152716972,21.56125285620042,60.917544383370135,17.795038670969298,0.0,中性
2022-08-18,24.8,9420,24.8,24.8,24.715,24.459999999999997,24.78291666666667,39.35254376930999,21.55974151878529,60.912285288095276,17.792802250524698,0.0,中性
2022-08-19,24.8,9420,24.8,24.8,24.736250000000002,24.47416666666667,24.759583333333335,39.34879794079794,21.55823020254957,60.9070281433475,17.790567738248367,0.0,中性
2022-08-22,24.8,9420,24.8,24.8,24.7575,24.488333333333333,24.73625,39.345054040144106,21.556718907902155,60.90177294804626,17.78833513224195,0.0,中性
2022-08-23,24.8,9420,24.8,24.8,24.77875,24.5025,24.712916666666665,39.341312065860556,21.555207635251133,60.896519701111686,17.786104430609424,0.0,中性
2022-08-24,24.8,9420,24.8,24.8,24.8,24.516666666666666,24.689583333333335,39.33757201646091,21.553696385003757,60.89126840146467,17.783875631457153,0.0,中性
2022-08-25,24.8,9420,24.8,24.8,24.8,24.53083333333333,24.66625,39.33383389046027,21.55218515756649,60.88601904802676,17.78164873289378,0.0,中性
2022-08-26,24.8,9420,24.8,24.8,24.8,24.545,24.642916666666668,39.33009768637532,21.55067395334496,60.88077163972028,17.77942373303036,0.0,中性
2022-08-29,24.8,9420,24.8,24.8,24.8,24.559166666666666,24.61958333333333,39.32636340272423,21.549162772743983,60.87552617546822,17.77720062998025,0.0,中性
2022-08-30,24.8,9420,24.8,24.8,24.8,24.573333333333334,24.59625,39.32263103802672,21.547651616167585,60.870282654194305,17.774979421859136,0.0,中性
2022-08-31,24.8,9420,24.8,24.8,24.8,24.5875,24.572916666666668,39.31890059080401,21.546140484018952,60.86504107482297,17.77276010678506,0.0,中性
2022-09-01,24.8,9420,24.8,24.8,24.8,24.601666666666667,24.549583333333334,39.31517205957884,21.54462937670049,60.859801436279334,17.77054268287835,0.0,中性
2022-09-02,24.8,9420,24.8,24.8,24.8,24.615833333333335,24.526249999999997,39.31144544287548,21.54311829461378,60.85456373748926,17.7683271482617,0.0,中性
2022-09-05,24.8,9420,24.8,24.8,24.8,24.63,24.502916666666668,39.30772073921971,21.541607238159607,60.84932797737932,17.766113501060104,0.0,中性
2022-09-06,24.8,9420,24.8,24.8,24.8,24.644166666666667,24.479583333333334,39.303997947138825,21.54009620773795,60.84409415487677,17.763901739400875,0.0,中性
2022-09-07,24.8,9420,24.8,24.8,24.8,24.658333333333335,24.45625,39.30027706516162,21.538585203747985,60.83886226890961,17.761691861413638,0.0,中性
2022-09-08,24.8,9420,24.8,24.8,24.8,24.6725,24.432916666666667,39.29655809181841,21.537074226588093,60.8336323184065,17.75948386523032,0.0,中性
2022-09-09,24.8,9420,24.8,24.8,24.8,24.686666666666667,24.40958333333333,39.292841025641025,21.53556327665585,60.828404302296875,17.757277748985175,0.0,中性
2022-09-12,24.8,9420,24.8,24.8,24.8,24.700833333333335,24.38625,39.28912586516278,21.534052354348038,60.82317821951082,17.755073510814743,0.0,中性
2022-09-13,24.8,9420,24.8,24.8,24.8,24.715,24.362916666666667,39.2854126089185,21.532541460060646,60.81795406897915,17.752871148857853,0.0,中性
2022-09-14,24.8,9420,24.8,24.8,24.8,24.729166666666668,24.339583333333334,39.28170125544453,21.53103059418886,60.812731849633394,17.750670661255672,0.0,中性
2022-09-15,24.8,9420,24.8,24.8,24.8,24.743333333333332,24.346666666666668,39.27799180327869,21.529519757127083,60.80751156040577,17.748472046151605,0.0,中性
2022-09-16,24.8,9420,24.8,24.8,24.8,24.7575,24.353749999999998,39.27428425096031,21.528008949268923,60.80229320022923,17.746275301691384,0.0,中性
2022-09-19,24.8,9420,24.8,24.8,24.8,24.77166666666667,24.360833333333336,39.27057859703021,21.5264981710072,60.797076768037414,17.744080426023007,0.0,中性
2022-09-20,24.8,9420,24.8,24.8,24.8,24.785833333333336,24.367916666666666,39.26687484003071,21.524987422733943,60.79186226276465,17.741887417296766,0.0,中性
2022-09-21,24.8,9420,24.8,24.8,24.8,24.8,24.375,39.26317297850563,21.5234767048404,60.78664968334603,17.739696273665228,0.0,中性
2022-09-22,24.8,9420,24.8,24.8,24.8,24.8,24.382083333333334,39.25947301100025,21.521966017717027,60.78143902871728,17.737506993283226,0.0,中性
2022-09-23,24.8,9420,24.8,24.8,24.8,24.8,24.389166666666664,39.25577493606138,21.520455361753502,60.77623029781488,17.735319574307876,0.0,中性
2022-09-26,24.8,9420,24.8,24.8,24.8,24.8,24.396250000000002,39.25207875223728,21.518944737338717,60.771023489575995,17.733134014898564,0.0,中性
2022-09-27,24.8,9420,24.8,24.8,24.8,24.8,24.403333333333332,39.24838445807771,21.517434144860786,60.765818602938495,17.730950313216923,0.0,中性
2022-09-28,24.8,9420,24.8,24.8,24.8,24.8,24.410416666666666,39.244692052133914,21.515923584707046,60.76061563684096,17.728768467426868,0.0,中性
2022-09-29,24.8,9420,24.8,24.8,24.8,24.8,24.4175,39.24100153295861,21.51441305726405,60.755414590222664,17.726588475694562,0.0,中性
2022-09-30,22.09,9716,24.258,24.6645,24.73225,24.754833333333337,24.401999999999997,39.23662068965517,21.513410816620382,60.75003150627555,17.723209873034786,-0.5420000000000016,中性
2022-10-03,22.09,9716,23.716,24.529,24.6645,24.709666666666667,24.3865,39.23224208375893,21.51240814964868,60.74465023340761,17.71983393411025,-1.0839999999999996,中性
2022-10-04,22.09,9716,23.174,24.3935,24.596750000000004,24.6645,24.371,39.22786571355629,21.511405057262973,60.73927077081926,17.716460656293318,-1.6260000000000012,中性
2022-10-05,22.09,9716,22.631999999999998,24.258000000000003,24.529,24.619333333333334,24.3555,39.22349157733538,21.510401540375714,60.73389311771109,17.713090036959667,-2.168000000000003,中性
2022-10-06,22.09,9716,22.09,24.122500000000002,24.46125,24.574166666666667,24.339999999999996,39.21911967338607,21.50939759989783,60.7285172732839,17.709722073488237,-2.710000000000001,中性
2022-10-07,22.09,9716,22.09,23.987000000000002,24.3935,24.529000000000003,24.3245,39.21475,21.50839323673871,60.72314323673871,17.706356763261294,-2.710000000000001,中性
2022-10-10,22.09,9716,22.09,23.851499999999998,24.32575,24.483833333333333,24.309,39.210382555470545,21.507388451806197,60.71777100727674,17.70299410366435,-2.710000000000001,中性
2022-10-11,22.09,9716,22.09,23.716,24.258000000000003,24.438666666666666,24.293499999999998,39.206017338092806,21.506383246006607,60.71240058409941,17.6996340920862,-2.710000000000001,中性
2022-10-12,22.09,9716,22.09,23.5805,24.19025,24.393500000000003,24.278000000000002,39.20165434616365,21.505377620244715,60.707031966408366,17.696276725918935,-2.710000000000001,中性
2022-10-13,22.09,9716,22.09,23.445,24.122500000000002,24.348333333333336,24.2625,39.19729357798165,21.50437157542378,60.70166515340543,17.692922002557868,-2.710000000000001,中性
2022-10-14,22.09,9716,22.09,23.3095,24.05475,24.303166666666662,24.247,39.19293503184713,21.50336511244552,60.69630014429265,17.68956991940161,-2.710000000000001,中性
2022-10-17,22.09,9716,22.09,23.174,23.987000000000002,24.258,24.2315,39.188578706062145,21.50235823221014,60.69093693827229,17.686220473852007,-2.710000000000001,中性
2022-10-18,22.09,9716,22.09,23.0385,23.91925,24.212833333333332,24.216,39.184224598930484,21.501350935616323,60.68557553454681,17.68287366331416,-2.710000000000001,中性
2022-10-19,22.09,9716,22.09,22.903000000000002,23.851499999999998,24.167666666666666,24.200499999999998,39.17987270875764,21.50034322356123,60.68021593231887,17.67952948519641,-2.710000000000001,中性
2022-10-20,22.09,9716,22.09,22.767500000000002,23.78375,24.122500000000002,24.185000000000002,39.17552303385085,21.499335096940513,60.674858130791364,17.67618793691034,-2.710000000000001,中性
2022-10-21,22.09,9716,22.09,22.631999999999998,23.716,24.077333333333332,24.169500000000003,39.17117557251908,21.498326556648312,60.6695021291674,17.67284901587077,-2.710000000000001,中性
2022-10-24,22.09,9716,22.09,22.4965,23.64825,24.03216666666667,24.154,39.16683032307301,21.497317603577248,60.66414792665026,17.66951271949576,-2.710000000000001,中性
2022-10-25,22.09,9716,22.09,22.360999999999997,23.5805,23.987000000000002,24.1385,39.16248728382502,21.49630823861845,60.65879552244347,17.666179045206572,-2.710000000000001,中性
2022-10-26,22.09,9716,22.09,22.2255,23.51275,23.94183333333333,24.123,39.158146453089245,21.49529846266153,60.653444915750775,17.662847990427714,-2.710000000000001,中性
2022-10-27,22.09,9716,22.09,22.09,23.445,23.89666666666667,24.1075,39.15380782918149,21.49428827659461,60.6480961057761,17.65951955258688,-2.710000000000001,中性
2022-10-28,22.09,9716,22.09,22.09,23.37725,23.851499999999998,24.092,39.149471410419316,21.493277681304306,60.64274909172362,17.65619372911501,-2.1679999999999993,中性
2022-10-31,22.09,9716,22.09,22.09,23.3095,23.80633333333333,24.076500000000003,39.145137195121954,21.492266677675744,60.6374038727977,17.65287051744621,-1.6260000000000012,中性
2022-11-01,22.09,9716,22.09,22.09,23.24175,23.761166666666668,24.060999999999996,39.14080518161037,21.491255266592553,60.63206044820292,17.649549915017815,-1.0839999999999996,中性
2022-11-02,22.09,9716,22.09,22.09,23.174,23.716,24.0455,39.136475368207215,21.490243448936877,60.626718817144095,17.64623191927034,-0.541999999999998,中性
2022-11-03,22.09,9716,22.09,22.09,23.10625,23.670833333333334,24.030000000000005,39.132147753236865,21.489231225589368,60.62137897882623,17.642916527647497,0.0,中性
2022-11-04,22.09,9716,22.09,22.09,23.0385,23.625666666666667,24.014499999999998,39.12782233502538,21.488218597429196,60.616040932454574,17.639603737596182,0.0,中性
2022-11-07,22.09,9716,22.09,22.09,22.970750000000002,23.580499999999997,23.999000000000002,39.12349911190053,21.48720556533405,60.61070467723458,17.636293546566478,0.0,中性
2022-11-08,22.09,9716,22.09,22.09,22.903,23.535333333333334,23.9835,39.11917808219178,21.486192130180143,60.60537021237192,17.632985952011637,0.0,中性
2022-11-09,22.09,9716,22.09,22.09,22.83525,23.490166666666667,23.968,39.11485924423029,21.485178292842203,60.600037537072495,17.629680951388085,0.0,中性
2022-11-10,22.09,9716,22.09,22.09,22.767500000000002,23.445,23.9525,39.110542596348886,21.484164054193496,60.59470665054238,17.62637854215539,0.0,中性
2022-11-11,22.09,9716,22.09,22.09,22.69975,23.399833333333333,23.937,39.10622813688213,21.483149415105807,60.58937755198794,17.623078721776324,0.0,中性
2022-11-14,22.09,9716,22.09,22.09,22.631999999999998,23.354666666666667,23.921499999999998,39.101915864166244,21.48213437644946,60.5840502406157,17.619781487716786,0.0,中性
2022-11-15,22.09,9716,22.09,22.09,22.564249999999998,23.3095,23.906,39.09760577653914,21.481118939093303,60.57872471563245,17.616486837445837,0.0,中性
2022-11-16,22.09,9716,22.09,22.09,22.4965,23.264333333333337,23.8905,39.09329787234042,21.480103103904742,60.57340097624517,17.61319476843568,0.0,中性
2022-11-17,22.09,9716,22.09,22.09,22.42875,23.21916666666667,23.875000000000004,39.08899214991137,21.479086871749704,60.56807902166108,17.609905278161666,0.0,中性
2022-11-18,22.09,9716,22.09,22.09,22.360999999999997,23.173999999999996,23.8595,39.084688607594934,21.478070243492667,60.5627588510876,17.606618364102268,0.0,中性
2022-11-21,22.09,9716,22.09,22.09,22.29325,23.128833333333333,23.844,39.08038724373576,21.47705321999665,60.557440463732405,17.603334023739105,0.0,中性
2022-11-22,22.09,9716,22.09,22.09,22.2255,23.083666666666666,23.828500000000002,39.07608805668016,21.476035802123228,60.55212385880339,17.600052254556935,0.0,中性
2022-11-23,22.09,9716,22.09,22.09,22.15775,23.0385,23.813,39.07179104477612,21.475017990732518,60.54680903550864,17.596773054043602,0.0,中性
2022-11-24,22.09,9716,22.09,22.09,22.09,22.993333333333336,23.797500000000003,39.06749620637329,21.473999786683194,60.541495993056486,17.593496419690098,0.0,中性
2022-11-25,22.09,9716,22.09,22.09,22.09,22.948166666666665,23.782,39.06320353982301,21.472981190832492,60.5361847306555,17.590222348990515,0.0,中性
2022-11-28,22.09,9716,22.09,22.09,22.09,22.903000000000002,23.7665,39.05891304347826,21.471962204036195,60.53087524751446,17.586950839442068,0.0,中性
2022-11-29,22.09,9716,22.09,22.09,22.09,22.857833333333335,23.750999999999998,39.054624715693706,21.470942827148658,60.52556754284237,17.583681888545048,0.0,中性
2022-11-30,22.09,9716,22.09,22.09,22.09,22.812666666666665,23.735500000000002,39.050338554825665,21.469923061022794,60.520261615848455,17.58041549380287,0.0,中性
2022-12-01,22.09,9716,22.09,22.09,22.09,22.767500000000002,23.720000000000002,39.046054559232125,21.46890290651008,60.51495746574221,17.577151652722044,0.0,中性
2022-12-02,22.09,9716,22.09,22.09,22.09,22.72233333333333,23.7045,39.04177272727273,21.46788236446058,60.50965509173331,17.57389036281215,0.0,中性
2022-12-05,22.09,9716,22.09,22.09,22.09,22.677166666666665,23.689000000000004,39.037493057308765,21.466861435722905,60.50435449303167,17.57063162158586,0.0,中性
2022-12-06,22.09,9716,22.09,22.09,22.09,22.632,23.673499999999997,39.03321554770318,21.465840121144254,60.49905566884743,17.567375426558925,0.0,中性
2022-12-07,22.09,9716,22.09,22.09,22.09,22.586833333333335,23.658,39.02894019682059,21.464818421570406,60.493758618391,17.564121775250186,0.0,中性
2022-12-08,22.09,9716,22.09,22.09,22.09,22.541666666666668,23.642500000000002,39.02466700302725,21.46379633784571,60.488463340872954,17.560870665181536,0.0,中性
2022-12-09,22.09,9716,22.09,22.09,22.09,22.4965,23.627,39.02039596469105,21.46277387081311,60.48316983550416,17.55762209387794,0.0,中性
2022-12-12,22.09,9716,22.09,22.09,22.09,22.45133333333333,23.6115,39.01612708018154,21.46175102131412,60.47787810149566,17.55437605886742,0.0,中性
2022-12-13,22.09,9716,22.09,22.09,22.09,22.406166666666667,23.596,39.01186034786993,21.46072779018886,60.47258813805878,17.55113255768107,0.0,中性
2022-12-14,22.09,9716,22.09,22.09,22.09,22.361,23.580499999999997,39.007595766129036,21.459704178276017,60.467299944405056,17.54789158785302,0.0,中性
2022-12-15,22.09,9716,22.09,22.09,22.09,22.315833333333334,23.557916666666664,39.00333333333334,21.45868018641289,60.46201351974623,17.544653146920446,0.0,中性
2022-12-16,22.09,9716,22.09,22.09,22.09,22.270666666666667,23.535333333333334,38.99907304785894,21.45765581543537,60.456728863294316,17.541417232423573,0.0,中性
2022-12-19,22.09,9716,22.09,22.09,22.09,22.2255,23.512749999999997,38.994814908083605,21.456631066177934,60.45144597426154,17.53818384190567,0.0,中性
2022-12-20,22.09,9716,22.09,22.09,22.09,22.180333333333333,23.490166666666667,38.99055891238671,21.455605939473674,60.44616485186039,17.534952972913036,0.0,中性
2022-12-21,22.09,9716,22.09,22.09,22.09,22.13516666666667,23.467583333333334,38.98630505914926,21.454580436154284,60.44088549530355,17.531724622994975,0.0,中性
2022-12-22,22.09,9716,22.09,22.09,22.09,22.09,23.445,38.9820533467539,21.45355455705005,60.435607903803955,17.52849878970385,0.0,中性
2022-12-23,22.09,9716,22.09,22.09,22.09,22.09,23.422416666666667,38.9778037735849,21.45252830298988,60.430332076574786,17.525275470595023,0.0,中性
2022-12-26,22.09,9716,22.09,22.09,22.09,22.09,23.399833333333333,38.97355633802817,21.451501674801282,60.42505801282945,17.522054663226886,0.0,中性
2022-12-27,22.09,9716,22.09,22.09,22.09,22.09,23.377250000000004,38.96931103847121,21.45047467331039,60.4197857117816,17.518836365160823,0.0,中性
2022-12-28,22.09,9716,22.09,22.09,22.09,22.09,23.354666666666667,38.96506787330317,21.44944729934194,60.41451517264511,17.51562057396123,0.0,中性
2022-12-29,22.09,9716,22.09,22.09,22.09,22.09,23.332083333333333,38.960826840914805,21.4484195537193,60.40924639463411,17.512407287195504,0.0,中性
2022-12-30,22.09,9716,22.09,22.09,22.09,22.09,23.309500000000003,38.956587939698494,21.44739143726445,60.403979376962944,17.509196502434044,0.0,中性
2023-01-02,24.12,9983,22.496000000000002,22.191499999999998,22.14075,22.123833333333334,23.303833333333333,38.952861090178345,21.445986050223592,60.39884714040194,17.506875039954753,0.40600000000000236,中性
2023-01-03,24.12,9983,22.901999999999997,22.293,22.191499999999998,22.157666666666668,23.298166666666667,38.949136112506274,21.444580629833116,60.39371674233939,17.504555482673158,0.8119999999999976,中性
2023-01-04,24.12,9983,23.308,22.3945,22.242250000000002,22.1915,23.2925,38.94541300527241,21.443175176529707,60.38858818180211,17.5022378287427,1.218,中性
2023-01-05,24.12,9983,23.714000000000002,22.496000000000002,22.293,22.22533333333333,23.286833333333334,38.94169176706828,21.441769690749222,60.3834614578175,17.499922076319056,1.6240000000000023,中性
2023-01-06,24.12,9983,24.12,22.5975,22.34375,22.25916666666667,23.281166666666667,38.93797239648683,21.440364172926703,60.378336569413534,17.497608223560125,2.030000000000001,中性
2023-01-09,24.12,9983,24.12,22.699,22.3945,22.293,23.2755,38.93425489212243,21.438958623496372,60.3732135156188,17.49529626862606,2.030000000000001,中性
2023-01-10,24.12,9983,24.12,22.8005,22.44525,22.326833333333337,23.269833333333334,38.93053925257085,21.43755304289164,60.36809229546249,17.492986209679213,2.030000000000001,中性
2023-01-11,24.12,9983,24.12,22.902,22.496000000000002,22.360666666666663,23.264166666666668,38.926825476429286,21.4361474315451,60.36297290797438,17.490678044884188,2.030000000000001,中性
2023-01-12,24.12,9983,24.12,23.003500000000003,22.54675,22.3945,23.2585,38.923113562296315,21.43474178988853,60.35785535218484,17.488371772407785,2.030000000000001,中性
2023-01-13,24.12,9983,24.12,23.105,22.597500000000004,22.428333333333335,23.252833333333335,38.919403508771936,21.433336118352905,60.35273962712484,17.48606739041903,2.030000000000001,中性
2023-01-16,24.12,9983,24.12,23.206500000000002,22.64825,22.46216666666667,23.247166666666665,38.91569531445753,21.43193041736838,60.347625731825914,17.48376489708915,2.030000000000001,中性
2023-01-17,24.12,9983,24.12,23.308,22.699,22.496,23.241500000000006,38.911988977955914,21.43052468736431,60.342513665320226,17.481464290591603,2.030000000000001,中性
2023-01-18,24.12,9983,24.12,23.4095,22.74975,22.529833333333332,23.235833333333336,38.90828449787127,21.429118928769245,60.33740342664052,17.479165569102026,2.030000000000001,中性
2023-01-19,24.12,9983,24.12,23.511,22.8005,22.563666666666666,23.230166666666666,38.90458187280921,21.42771314201092,60.33229501482013,17.47686873079829,2.030000000000001,中性
2023-01-20,24.12,9983,24.12,23.6125,22.85125,22.5975,23.2245,38.90088110137672,21.426307327516273,60.327188428892995,17.474573773860445,2.030000000000001,中性
2023-01-23,24.12,9983,24.12,23.714,22.901999999999997,22.631333333333334,23.218833333333333,38.897182182182185,21.424901485711445,60.32208366789363,17.47228069647074,2.030000000000001,中性
2023-01-24,24.12,9983,24.12,23.8155,22.95275,22.665166666666664,23.21316666666667,38.89348511383538,21.423495617021764,60.316980730857146,17.469989496813618,2.030000000000001,中性
2023-01-25,24.12,9983,24.12,23.917,23.0035,22.699,23.2075,38.88978989494748,21.422089721871767,60.31187961681924,17.46770017307571,2.030000000000001,中性
2023-01-26,24.12,9983,24.12,24.0185,23.05425,22.732833333333335,23.201833333333333,38.886096524131034,21.42068380068519,60.30678032481622,17.465412723445844,2.030000000000001,中性
2023-01-27,24.12,9983,24.12,24.12,23.104999999999997,22.766666666666666,23.196166666666667,38.882405,21.41927785388498,60.301682853884984,17.463127146115017,2.030000000000001,中性
2023-01-30,24.12,9983,24.12,24.12,23.15575,22.8005,23.1905,38.87871532116971,21.41787188189328,60.296587203062984,17.460843439276427,1.6239999999999988,中性
2023-01-31,24.12,9983,24.12,24.12,23.2065,22.834333333333333,23.184833333333337,38.87502748625687,21.416465885131444,60.29149337138831,17.458561601125425,1.2180000000000035,中性
2023-02-01,24.12,9983,24.12,24.12,23.25725,22.868166666666664,23.179166666666667,38.87134149387959,21.415059864020037,60.28640135789963,17.456281629859554,0.8120000000000012,中性
2023-02-02,24.12,9983,24.12,24.12,23.308,22.902,23.173499999999997,38.867657342657346,21.413653818978823,60.28131116163617,17.454003523678523,0.4059999999999988,中性
2023-02-03,24.12,9983,24.12,24.12,23.35875,22.93583333333333,23.167833333333338,38.863975031210984,21.41224775042679,60.27622278163777,17.451727280784194,0.0,中性
2023-02-06,24.12,9983,24.12,24.12,23.4095,22.96966666666667,23.162166666666668,38.86029455816276,21.410841658782136,60.271136216944896,17.44945289938062,0.0,中性
2023-02-07,24.12,9983,24.12,24.12,23.46025,23.0035,23.1565,38.85661592213626,21.40943554446227,60.266051466598526,17.447180377673988,0.0,中性
